"y","x1","x2"
1.66833795153831,-0.626453810742332,-0.804331599841126
1.04432174238316,0.183643324222082,-1.05652565415067
1.63765411740221,-0.835628612410047,-1.0353957840774
4.52955721520405,1.59528080213779,-1.18556035360959
0.819020400784515,0.329507771815361,-0.500439511741913
0.569460487021455,-0.820468384118015,-0.524988707075351
0.26558804793613,0.487429052428485,-0.302432956535184
0.906077515757575,0.738324705129217,0.471968132369904
0.428725977019802,0.575781351653492,-0.248383948785693
2.34354609607627,-0.305388387156356,1.25931802946436
2.2562333350925,1.51178116845085,0.350920964074789
1.25292621321002,0.389843236411431,0.863318545823537
0.107936624725565,-0.621240580541804,-0.478911309028502
5.95785698600398,-2.2146998871775,-1.1884792183016
1.82588368407644,1.12493091814311,-0.268566373421907
0.471071197453072,-0.0449336090152309,-0.0802210555708808
0.517095308552332,-0.0161902630989461,-0.123235685516151
1.43495781284691,0.943836210685299,-0.0994398057065816
1.23441910583901,0.821221195098089,-0.834753978726521
3.83410393699404,0.593901321217509,1.85777954307455
0.9488235883472,0.918977371608218,-0.498397019562876
2.91555056462881,0.782136300731067,-1.2700546080224
1.27346769995156,0.0745649833651906,-0.936943712445999
4.17551503680699,-1.98935169586337,0.533439242475914
3.44573713318977,0.61982574789471,-1.61676310542215
0.421046761253361,-0.0561287395290008,-0.317056639420384
-0.247674762455175,-0.155795506705329,-0.419763675349224
2.24555709908207,-1.47075238389927,-0.180855824382444
0.0914831988245646,-0.47815005510862,0.801811211716828
0.109274097573431,0.417941560199702,-0.753917904486187
2.63157630108097,1.35867955152904,0.177774698937219
-0.388939707515744,-0.102787727342996,0.208342849029637
1.21454144439504,0.387671611559369,0.803137224950544
2.68563460302868,-0.0538050405829051,-1.59508148652941
4.21908796731418,-1.37705955682861,1.5995836568912
-0.361809424786979,-0.41499456329968,0.499270633184912
0.904129323219846,-0.394289953710349,0.367614095478572
-0.0601449537379646,-0.0593133967111857,-0.410530161800342
1.95679501246291,1.10002537198388,0.927350419149043
0.993982488293757,0.763175748457544,0.864516079072593
0.986503480253972,-0.164523596253587,0.722152286296597
0.743104060976826,-0.253361680136508,0.271265553408576
0.675610166503477,0.696963375404737,0.314108145503145
0.884657454579321,0.556663198673657,0.755523748554818
1.24768981828442,-0.68875569454952,-0.189159640661892
0.108029922969949,-0.70749515696212,0.377242685670962
-0.51986358549316,0.36458196213683,-0.408232945062733
0.799414621826129,0.768532924515416,-0.266092109068576
0.206278513071384,-0.112346212150228,0.0862651571264727
0.238364025561769,0.881107726454215,-0.198512697126922
-0.597388483853674,0.398105880367068,0.561087730424937
-0.123558705802877,-0.612026393250771,0.447172462836175
-0.822487436137436,0.341119691424425,-0.267543879015575
0.784622676608849,-1.12936309608079,-0.313884022371965
2.24393613728073,1.43302370170104,-0.610797524258953
3.42131152047226,1.98039989850586,0.116318570938998
0.607674096518354,-0.367221476466509,-0.804115013575725
0.501083666230184,-1.04413462631653,-0.200625669624477
0.548464188247299,0.569719627442413,0.338996976354304
0.29072345576109,-0.135054603880824,0.338221365994152
6.4759926120438,2.40161776050478,-0.709229418520823
-0.0372147837070689,-0.0392400027331692,0.522968880381725
0.193460966040279,0.689739362450777,-0.35364528358089
0.872987696310005,0.0280021587806661,-0.778078761287684
0.666348190287324,-0.743273208882405,0.797303228110001
1.92323986484893,0.188792299514343,-0.905451522998548
4.55094014003355,-1.80495862889104,-0.961035475141652
1.8652361913696,1.46555486156289,-0.257335842809949
-0.0469149479269768,0.153253338211898,0.410836377813335
5.08271445964445,2.17261167036215,-0.395040196360041
0.954183589133903,0.475509528899663,1.08204424227793
1.11108673810306,-0.709946430921815,0.0523596505032086
2.17885134879813,0.610726353489055,1.25492035447036
1.71662142277008,-0.934097631644252,0.0220720577805714
2.98656610482123,-1.2536334002391,1.11233885993898
0.128656626736454,0.291446235517463,-0.35820492031508
3.83038909372515,-0.443291873218433,1.93310395771566
-0.338168989501738,0.00110535163162413,-0.112592256384446
1.24520519868237,0.0743413241516641,0.832030225000492
2.02711267002725,-0.589520946188072,0.98156350775001
2.54828286398033,-0.568668732818502,1.04108647927593
0.330440588828919,-0.135178615123832,-0.0558473331094453
1.35753714490633,1.1780869965732,0.175717096827027
2.85438977548083,-1.52356680042976,-0.910926236910648
2.99274897795158,0.593946187628422,-1.53263370503972
1.63245416351374,0.332950371213518,1.04382315736031
3.44569805927381,1.06309983727636,1.26713772360634
0.544173356460709,-0.304183923634301,-0.745742412725738
-0.337741392658481,0.370018809916288,-0.214620940232695
2.76531710645366,0.267098790772231,-1.44083173761055
1.94596242286996,-0.54252003099165,1.0364622917442
1.15712244859069,1.20786780598317,0.186542301657165
1.87928224215476,1.16040261569495,-0.0163529937161303
1.77384305209682,0.700213649514998,-1.12215993279609
3.57422249821404,1.58683345454085,1.21831762332484
-0.452385286442612,0.558486425565304,-0.209420113116788
2.23847895978898,-1.27659220845804,0.31089464858925
-0.110357212364187,-0.573265414236886,-0.105279048114901
2.66620779672105,-1.22461261489836,1.09624860021844
-0.617647848225228,-0.473400636439312,-0.248938696688034
0.566124335688557,-0.620366677224124,-0.504511280586108
2.24794085637464,0.0421158731442352,1.29498590635853
1.4453595273492,-0.910921648552446,0.152585147746272
0.360601990171244,0.158028772404075,-0.311574373940141
0.943130016892938,-0.654584643918818,-1.07020040958607
3.67408058429163,1.76728726937265,0.569858455568709
0.599734936739679,0.716707476017206,-0.48945567782659
0.953497813371674,0.910174229495227,0.250764609309748
0.339246964193945,0.384185357826345,-0.261212862183759
3.07977078318765,1.68217608051942,0.261532301037841
2.09921291806285,-0.635736453948977,1.43107897057308
0.553115374388906,-0.461644730360566,0.396084835847547
2.26730092122474,1.43228223854166,-0.475184712310923
4.34764363372403,-0.650696353310367,1.78863273956851
0.720113422239776,-0.207380743601965,-0.0511099369591785
0.112372265445295,-0.392807929441984,-0.739458501073595
4.4818930048361,-0.319992868548507,2.0793652587314
-0.0607650981605556,-0.279113302976559,0.376672790518803
5.24726935723327,0.494188331267827,-2.28948775342499
1.42741181535875,-0.177330482269606,1.18482679450047
0.713329773255007,-0.505957462114257,0.305426902516593
2.31826521004094,1.34303882517041,0.644629582214844
0.919709605119334,-0.214579408546869,1.16372687236571
0.867174135252721,-0.179556530043387,0.935334175904067
-0.360879980191348,-0.100190741213562,0.097982812583279
1.2375816333334,0.712666307051405,0.768235350140543
1.33935386748695,-0.0735644041263263,1.10826970823268
0.0483584545994046,-0.0376341714670479,-0.385429963981591
0.778266230549142,-0.681660478755657,0.403057220206685
0.714805337591276,-0.324270272246319,-0.277458791374992
0.564614887388342,0.0601604404345152,0.557313514888297
0.625522230891431,-0.588894486259664,-0.19665347048754
-0.0412239635345101,0.531496192632572,-0.0819326365271097
3.31926078136127,-1.51839408178679,0.662346360882897
-0.504113703735733,0.306557860789766,-0.366146638763209
2.07999246909147,-1.53644982353759,0.595224429899647
1.07892272447966,-0.300976126836611,-0.815605497099391
0.863830828496876,-0.528279904445006,-0.906806032822078
2.68321844642042,-0.652094780680999,-1.42360684488345
-0.000736904716055337,-0.0568967778473925,0.350303329134425
3.1991060361809,-1.91435942568001,0.158037573462862
5.69507236192695,1.17658331201856,-2.07277026150663
3.62996474416819,-1.664972436212,0.821605748089849
1.18928891720756,-0.463530401472386,-0.592886404945053
2.319399925404,-1.11592010504285,-0.97977402272427
0.492291916856561,-0.750819001193448,0.162041237938694
3.82816610030653,2.08716654562835,0.606909029007551
0.0170032525797384,0.0173956196932517,-0.660211119904641
1.47877602141748,-1.28630053043433,-0.500022331087816
2.89424638734463,-1.64060553441858,-0.496438662741429
3.62784786689787,0.450187101272656,-1.89426281364594
0.169062631754026,-0.018559832714638,-0.509792300983808
-0.047129735634222,-0.318068374543844,-0.777629727453923
0.722000612400355,-0.929362147453702,0.736458994540667
3.34897874622143,-1.48746031014148,1.35740355926342
1.06688482310114,-1.07519229661568,0.0138795322682616
3.84303679498662,1.00002880371391,-1.50472391855821
1.40151123975142,-0.621266694796823,0.893026962219039
2.37877037638357,-1.38442684738449,-0.431291743027812
4.63927250157373,1.86929062242358,0.422223687961629
-0.197180349261102,0.425100377372448,-0.339863638901208
0.711001537981433,-0.238647100913033,-0.49810207632076
1.87127202418856,1.05848304870902,-1.0301311008619
1.11073219262189,0.886422651374936,0.75003593962957
0.997823361146465,-0.619243048231147,-0.588797183841312
6.79259412452779,2.20610246454047,1.35648598912442
0.253027148140602,-0.255027030141015,0.641450685251981
3.2592521140822,-1.42449465021281,1.1117011939121
0.194687709037405,-0.144399601954219,-0.885405382163973
1.15170110058758,0.207538339232345,-1.03894131993883
6.21994672840068,2.30797839905936,0.986157725995061
0.629646108844801,0.105802367893711,-0.698682973284842
0.876310780474128,0.456998805423414,-0.846128675934686
-1.00220421036983,-0.077152935356531,-0.419873436340206
1.10292190879896,-0.334000842366544,0.274520465820255
3.50840650857813,-0.0347260283112762,1.78758802904559
1.85414598312946,0.787639605630162,1.086037657499
5.13452543038442,2.07524500865228,-1.0526656888045
1.60738108268578,1.02739243876377,0.287419920812039
1.80623559827424,1.2079083983867,1.10617185107018
2.22437669253332,-1.23132342155804,-0.652663699056787
0.327150484222071,0.983895570053379,0.825607801612026
1.21623160334326,0.219924803660651,0.749953418870894
2.65111462442838,-1.46725002909224,0.230152330948456
2.7510901470326,0.521022742648139,1.69841725573109
0.354713697755647,-0.158754604716016,0.315856370525211
5.44344491340292,1.4645873119698,-1.87411057518756
1.19567049388623,-0.766081999604665,0.606294729276954
0.560452641802791,-0.430211753928547,0.879018443654109
0.992940351055203,-0.926109497377437,-1.09310195984593
-0.369346848410845,-0.17710396143654,-0.237454730121788
0.513849453690206,0.402011779486338,-0.491638466785954
0.376361011194149,-0.731748173119606,0.616284662188384
0.479865146215185,0.830373167981674,-0.246428784309969
1.89414200550594,-1.20808278630446,0.923623896710416
1.93822644671725,-1.04798441280774,-0.723147936888691
2.56556720586923,1.44115770684428,0.634477544298909
1.93310643118873,-1.01584746530465,1.33128481929605
1.1167132197377,0.411974712317515,0.93096948347347
2.69862658013743,-0.38107605110892,1.60857209527034
-0.186103752193904,0.409401839650934,-0.257367422990564
3.62167394581482,1.68887328620405,-0.625987044995103
2.47611157517022,1.58658843344197,-0.305152839122693
0.414883368903275,-0.330907800682766,-0.167486866672116
6.09419582470302,-2.28523553529247,0.996085902266079
7.02611792977288,2.49766158983416,1.18590173953739
0.00424916553407884,0.667066166765493,-0.889676186633284
-0.166814293110928,0.5413273359637,0.0403099017751584
0.262477399653393,-0.0133995231459087,-0.641435454773597
0.256756536230225,0.510108422952926,0.0828127200781489
5.34415929945982,-0.164375831769667,2.34663110845456
0.333618381127911,0.420694643254513,-0.279387059598403
7.67114234782108,-0.400246743977644,-2.77058296397707
2.30608497027876,-1.37020787754746,0.153677140686235
1.80872147325478,0.987838267454879,-0.28620111568984
2.30768988402189,1.51974502549955,0.310754118399502
0.61464737578651,-0.308740569225614,-0.404940749019279
1.83683655720562,-1.25328975560769,-0.161119938430805
0.0742787728506847,0.642241305677824,0.693984572521066
2.03498276035888,-0.0447091368939791,1.2701470235246
3.8653926428036,-1.73321840682484,0.765714165898254
0.504069729602972,0.00213185968026965,-0.96545186264858
7.96967079147149,-0.630300333928146,-2.78511028860179
0.451676308813627,-0.340968579860405,-0.080365636870366
2.44627046890473,-1.15657236263585,1.24860484842951
3.34071217780865,1.80314190791747,-0.167390009361157
1.64045408167959,-0.331132036391221,-1.19250499983306
